# Generado por optimizador (busqueda genetica)
# obstaculos=9 semilla=1003 mejor_fitness=12.790156
0.275088 0.055157 0.040111
0.924912 0.055157 0.040111
0.275088 0.624843 0.040111
0.924912 0.624843 0.040111
0.371091 0.041192 0.034986
0.828909 0.041192 0.034986
0.371091 0.638808 0.034986
0.828909 0.638808 0.034986
0.600000 0.340000 0.338327
