# Generado por optimizador (busqueda genetica)
# obstaculos=13 semilla=1002 mejor_fitness=13.788351
0.344062 0.197788 0.033952
0.855938 0.197788 0.033952
0.344062 0.482212 0.033952
0.855938 0.482212 0.033952
0.489212 0.110965 0.107417
0.710788 0.110965 0.107417
0.489212 0.569035 0.107417
0.710788 0.569035 0.107417
0.344061 0.045331 0.042088
0.855939 0.045331 0.042088
0.344061 0.634669 0.042088
0.855939 0.634669 0.042088
0.600000 0.340000 0.141480
